Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Principio activo (product.metafields.shopify.active-ingredient),Grupo de edad (product.metafields.shopify.age-group),Contenido de “”Alcohol/Disolvente” (product.metafields.shopify.alcohol-solvent-content),Aceite base (product.metafields.shopify.base-oil),Área del cuerpo (product.metafields.shopify.body-area),Tipo de vela (product.metafields.shopify.candle-type),Color (product.metafields.shopify.color-pattern),Ingredientes constitutivos (product.metafields.shopify.constitutive-ingredients),Función cosmética (product.metafields.shopify.cosmetic-function),Tipo de agente exfoliante (product.metafields.shopify.exfoliating-agent-type),Acabado (product.metafields.shopify.finish),Fragancia (product.metafields.shopify.fragrance),Formato de set de regalo (product.metafields.shopify.gift-set-format),Función de calor (product.metafields.shopify.heat-function),Estilo de porta incienso (product.metafields.shopify.incense-holder-style),Tipo de incienso (product.metafields.shopify.incense-type),Ingredientes (product.metafields.shopify.ingredients),Técnica de masaje (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Ocasión (product.metafields.shopify.occasion),Tipo de embalaje (product.metafields.shopify.package-type),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Forma del producto (product.metafields.shopify.product-form),Aroma (product.metafields.shopify.scent),Estación (product.metafields.shopify.season),Forma (product.metafields.shopify.shape),Efecto del cuidado de la piel (product.metafields.shopify.skin-care-effect),Adecuado para tipo de piel (product.metafields.shopify.suitable-for-skin-type),Espacio adecuado (product.metafields.shopify.suitable-space),Sexo objetivo (product.metafields.shopify.target-gender),Textura (product.metafields.shopify.texture),Tema (product.metafields.shopify.theme),Tipo de uso (product.metafields.shopify.usage-type),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Chile,Price / Chile,Compare At Price / Chile,Status
aromatizantes-de-ambiente-y-tela-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/AromatizantePEZKOI.jpg?v=1755538697,5,Aromatizantes de Ambiente y Tela Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aromatizantes-de-ambiente-y-tela-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/FUEGO-CeremoniadeMagas-PRODUCTOS_f4fa9f32-e553-44c4-b2ca-39cc1140eaea.jpg?v=1755538697,6,Aromatizantes de Ambiente y Tela Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aromatizantes-de-ambiente-y-tela-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/AGUA-CeremoniadeMagas-PRODUCTOS_3dcf030e-64bc-461d-8da0-7039097f7d1a.jpg?v=1755538697,7,Aromatizantes de Ambiente y Tela Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aromatizantes-de-ambiente-y-tela-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/AIRE-CeremoniadeMagas-PRODUCTOS_7a53e728-a53b-48f3-b023-ec70d8755fb6.jpg?v=1755538697,8,Aromatizantes de Ambiente y Tela Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aromatizantes-de-ambiente-y-tela-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/TIERRA-CeremoniadeMagas-PRODUCTOS_e8abb585-b732-4da5-a77d-02256afe066e.jpg?v=1755538697,9,Aromatizantes de Ambiente y Tela Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-new,Aceites Aromáticos - Aquí & Ahora,"<div class=""pz-product-copy"">
  <p><strong>Aceites Aromáticos - Aquí &amp; Ahora</strong> ✨ Un aceite aromatico versatil para sumar intencion y aroma a tus rituales cotidianos. Cada variante permite elegir la emocion o energia que quieres invitar al espacio, manteniendo una estetica coherente y cuidada.</p>
  <p>Puedes usarlo en hornitos, difusores o rincones donde quieras crear una experiencia aromatica mas personalizada.</p>
  <ul>
    <li>
<strong>Contenido:</strong> 10 ml</li>
  </ul>
  <h3>BIENESTAR - Vainilla &amp; Neroli</h3>
  <p><strong>Bienestar</strong> ✨ Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</p>
  <p>Acompana pausas de autocuidado, mananas lentas o rituales para volver al centro. Su perfil aromatico se expresa con notas de Vainilla &amp; Neroli.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</li>
    <li>
<strong>Aroma protagonista:</strong> Vainilla &amp; Neroli</li>
  </ul>
  <h3>ARMONIA - Coco &amp; Sándalo</h3>
  <p><strong>Armonia</strong> ✨ Equilibra el ambiente con una sensacion calida y acogedora que ayuda a sentir hogar.</p>
  <p>Funciona muy bien en espacios compartidos, momentos de descanso y encuentros tranquilos. Su perfil aromatico se expresa con notas de Coco &amp; Sándalo.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Equilibra el ambiente con una sensacion calida y acogedora que ayuda a sentir hogar.</li>
    <li>
<strong>Aroma protagonista:</strong> Coco &amp; Sándalo</li>
  </ul>
  <h3>RELAJACION - Lavanda &amp; Cedro</h3>
  <p><strong>Relajacion</strong> ✨ Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</p>
  <p>Perfecta para la noche, despues de un dia intenso o antes de dormir. Su perfil aromatico se expresa con notas de Lavanda &amp; Cedro.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Pensada para bajar revoluciones, soltar tension y regalarle descanso al cuerpo y a la mente.</li>
    <li>
<strong>Aroma protagonista:</strong> Lavanda &amp; Cedro</li>
  </ul>
  <h3>SERENIDAD - Gardenia &amp; Lilas</h3>
  <p><strong>Serenidad</strong> ✨ Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</p>
  <p>Muy linda para leer, meditar o transformar el dormitorio en un refugio suave. Su perfil aromatico se expresa con notas de Gardenia &amp; Lilas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Crea una atmosfera serena y delicada que invita al silencio interior y a la contemplacion.</li>
    <li>
<strong>Aroma protagonista:</strong> Gardenia &amp; Lilas</li>
  </ul>
  <h3>PINK CITRUS - Pomelo &amp; Mandarina</h3>
  <p><strong>Pink Citrus</strong> ✨ Llena el ambiente de energia chispeante, optimismo y frescura luminosa.</p>
  <p>Perfecta para activar la manana, levantar el animo o dar un toque alegre al espacio. Su perfil aromatico se expresa con notas de Pomelo &amp; Mandarina.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Llena el ambiente de energia chispeante, optimismo y frescura luminosa.</li>
    <li>
<strong>Aroma protagonista:</strong> Pomelo &amp; Mandarina</li>
  </ul>
  <h3>PROSPERIDAD - Bambu &amp; Geranios</h3>
  <p><strong>Prosperidad</strong> ✨ Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</p>
  <p>Muy especial para rituales de intencion, trabajo creativo o espacios de recepcion. Su perfil aromatico se expresa con notas de Bambu &amp; Geranios.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</li>
    <li>
<strong>Aroma protagonista:</strong> Bambu &amp; Geranios</li>
  </ul>
  <h3>PUREZA - Verbena &amp; Lima</h3>
  <p><strong>Pureza</strong> ✨ Aporta sensacion de limpieza, claridad y aire fresco, dejando una estela luminosa y renovadora.</p>
  <p>Ideal para comenzar el dia, ventilar energeticamente un espacio o resetear el ambiente. Su perfil aromatico se expresa con notas de Verbena &amp; Lima.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta sensacion de limpieza, claridad y aire fresco, dejando una estela luminosa y renovadora.</li>
    <li>
<strong>Aroma protagonista:</strong> Verbena &amp; Lima</li>
  </ul>
  <h3>FORTALEZA - Maderas de Oriente</h3>
  <p><strong>Fortaleza</strong> ✨ Entrega una impronta mas firme y envolvente para sentir contencion, presencia y seguridad.</p>
  <p>Muy buena para dias exigentes, rituales de proteccion o momentos que piden sosten. Su perfil aromatico se expresa con notas de Maderas de Oriente.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Entrega una impronta mas firme y envolvente para sentir contencion, presencia y seguridad.</li>
    <li>
<strong>Aroma protagonista:</strong> Maderas de Oriente</li>
  </ul>
  <h3>TEMPLANZA - Esencias de la India</h3>
  <p><strong>Templanza</strong> ✨ Invita a desacelerar y sostener una energia estable, profunda y elegante.</p>
  <p>Acompana muy bien la meditacion, el descanso consciente y los espacios de calma. Su perfil aromatico se expresa con notas de Esencias de la India.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a desacelerar y sostener una energia estable, profunda y elegante.</li>
    <li>
<strong>Aroma protagonista:</strong> Esencias de la India</li>
  </ul>
  <h3>FLORAL FIG - Higos &amp; Flores Blancas</h3>
  <p><strong>Floral Fig</strong> ✨ Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</p>
  <p>Ideal para elevar el animo, vestir el espacio con belleza y crear una experiencia memorable. Su perfil aromatico se expresa con notas de Higos &amp; Flores Blancas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</li>
    <li>
<strong>Aroma protagonista:</strong> Higos &amp; Flores Blancas</li>
  </ul>
  <h3>CONCIENCIA - Sándalo &amp; Grass</h3>
  <p><strong>Conciencia</strong> ✨ Ayuda a crear presencia y conexion con el momento, con una vibra introspectiva y sofisticada.</p>
  <p>Excelente para practicas espirituales, enfoque mental o rituales de reconexion. Su perfil aromatico se expresa con notas de Sándalo &amp; Grass.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ayuda a crear presencia y conexion con el momento, con una vibra introspectiva y sofisticada.</li>
    <li>
<strong>Aroma protagonista:</strong> Sándalo &amp; Grass</li>
  </ul>
</div>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Fragrance Oil,Aceites,"armonía, aromas, aromaterapia, bienestar, decoracion, espiritualidad, hogar, limpieza energetica",true,MODELOS,BIENESTAR - Vainilla & Neroli,,,,,,,,'2510108,0.0,shopify,13,deny,manual,7490,0,true,true,,,,,'7798344770682,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Pureza.jpg?v=1770308903,1,Aceites Aromáticos - Aqui&Ahora.,false,Aceites Aromáticos - Aquí & Ahora | aceite aromático Portal Zen,"Aporta atmósfera y calidez a tus espacios con notas de lavanda, rosas, jazmín. Atrae abundancia y nuevas oportunidades. Descúbrelo en Portal Zen.",5847.0,,,,,,,,,,,,,,,,,,,clara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-BIENESTAR.jpg?v=1770308903,kg,,,true,,,active
aceites-aromaticos-new,,,,,,,,,ARMONIA - Coco & Sándalo,,,,,,,,'2510109,0.0,shopify,17,deny,manual,7490,0,true,true,,,,,'7798344774260,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-familia.jpg?v=1770308903,2,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Armonia.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,RELAJACION - Lavanda & Cedro,,,,,,,,'2510110,0.0,shopify,34,deny,manual,7490,0,true,true,,,,,'7798344770675,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Armonia.jpg?v=1770308903,3,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-RELAJACIONjpg.jpg?v=1755538695,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,SERENIDAD - Gardenia & Lilas,,,,,,,,'2510116,0.0,shopify,35,deny,manual,7490,0,true,true,,,,,'7798344774284,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-clasica.jpg?v=1770308903,4,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-SERENIDAD.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,PINK CITRUS - Pomelo & Mandarina,,,,,,,,'2510120,0.0,shopify,36,deny,manual,7490,0,true,true,,,,,'7798344776592,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Conciencia.jpg?v=1770308903,5,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Pinkcitrus.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,PROSPERIDAD - Bambu & Geranios,,,,,,,,'2510117,0.0,shopify,32,deny,manual,7490,0,true,true,,,,,'7798344774307,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-FloralFig.jpg?v=1770308903,6,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Prosperidad.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,PUREZA - Verbena & Lima,,,,,,,,'2510113,0.0,shopify,12,deny,manual,7490,0,true,true,,,,,'7798344770705,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-BIENESTAR.jpg?v=1770308903,7,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Pureza.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,FORTALEZA - Maderas de Oriente,,,,,,,,'2510114,0.0,shopify,14,deny,manual,7490,0,true,true,,,,,'7798344774314,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Fortaleza.jpg?v=1770308903,8,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Fortaleza.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,TEMPLANZA - Esencias de la India,,,,,,,,'2510115,0.0,shopify,110,deny,manual,7490,0,true,true,,,,,'7798344774321,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-SERENIDAD.jpg?v=1770308903,9,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Templanza.jpg?v=1755538695,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,FLORAL FIG - Higos & Flores Blancas,,,,,,,,'2510121,0.0,shopify,9,deny,manual,7490,0,true,true,,,,,'7798344772570,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Frutales.jpg?v=1770308903,10,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-FloralFig.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,CONCIENCIA - Sándalo & Grass,,,,,,,,'2510122,0.0,shopify,61,deny,manual,7490,0,true,true,,,,,'7798344772563,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Oriental.jpg?v=1770308903,11,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Conciencia.jpg?v=1770308903,kg,,,,,,
aceites-aromaticos-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Pinkcitrus.jpg?v=1770308903,12,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Prosperidad.jpg?v=1770308903,13,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-Templanza.jpg?v=1755538695,14,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Aceites-RELAJACIONjpg.jpg?v=1755538695,15,Aceites Aromáticos - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-exotic-destinations-aqui-y-ahora,Aceites Aromáticos Exotic Destinations Aquí & Ahora,"<h2>Aceites Aromáticos Exotic Destinations Aquí &amp; Ahora</h2><p>Colección de aceites aromáticos inspirada en destinos exóticos y paisajes naturales del mundo. Cada fragancia transforma tus espacios con aromas envolventes, frescos y equilibrados.</p><p>Ideales para hornillos, piedras difusoras y humidificadores compatibles. Perfectos para crear ambientes de relajación, bienestar y armonía en el hogar.</p><ul>
<li>
<strong>Fragancias disponibles:</strong> Nordic Fjords, Baltic Woods, Amazon Jungle y Polynesian Waters</li>
<li>
<strong>Marca:</strong> Aquí &amp; Ahora</li>
<li>
<strong>Uso sugerido:</strong> aromatización de ambientes</li>
</ul><p>Disponible en Portal Zen Chile.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Fragrance Oil,Aceites,"armonía, aromas, aromaterapia, bienestar, decoracion, emociones, espiritualidad, hogar",true,MODELOS,Nordic Fjords - Arce & Palo Santo,,,,,,,,'5540101,0.0,shopify,33,deny,manual,6367,7490,true,true,,,,,'7798344779166,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Familia.jpg?v=1755538693,1,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,false,Aceites Aromáticos Exotic Destinations - Aquí & Ahora | Portal Zen,"Aporta atmósfera y calidez a tus espacios con notas de palo santo, lima, sándalo. Contenido: 10 ml. Descúbrelo en Portal Zen.",5847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Nordic.jpg?v=1755538693,kg,,,true,,,active
aceites-aromaticos-exotic-destinations-aqui-y-ahora,,,,,,,,,Baltic Woods - Cedro & Sándalo,,,,,,,,'5540102,0.0,shopify,44,deny,manual,6367,7490,true,true,,,,,'7798344779173,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Nordic.jpg?v=1755538693,2,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Baltic.jpg?v=1755538693,kg,,,,,,
aceites-aromaticos-exotic-destinations-aqui-y-ahora,,,,,,,,,Amazon Jungle - Madreselva & Ciprés,,,,,,,,'5540103,0.0,shopify,41,deny,manual,6367,7490,true,true,,,,,'779834477959,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Amazon.jpg?v=1755538693,3,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Amazon.jpg?v=1755538693,kg,,,,,,
aceites-aromaticos-exotic-destinations-aqui-y-ahora,,,,,,,,,Polynesian Waters - Salvia Marina & Lima,,,,,,,,'5540104,0.0,shopify,38,deny,manual,6367,7490,true,true,,,,,'7798344779180,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Baltic.jpg?v=1755538693,4,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Polynesian.jpg?v=1755538693,kg,,,,,,
aceites-aromaticos-exotic-destinations-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Exotic-Aceite-Polynesian.jpg?v=1755538693,5,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-exotic-destinations-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/A_A-AceiteEXOTIC-COMBOx4.jpg?v=1755538693,6,Aceites Aromáticos Exotic Destinations - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aceites-aromaticos-huerta-organica-aqui-y-ahora,Aceites Aromáticos Huerta Orgánica Aquí & Ahora,"<h2>Aceites Aromáticos Huerta Orgánica Aquí &amp; Ahora</h2><p>Colección de aceites aromáticos inspirada en frutas, huertas y aromas naturales que transforman tus espacios con sensaciones frescas, cálidas y revitalizantes.</p><p>Ideales para usar en hornillos, piedras difusoras y humidificadores compatibles. Perfectos para aromatizar el hogar y crear ambientes de bienestar y armonía.</p><ul>
<li>
<strong>Fragancias disponibles:</strong> Tomates del Mediterráneo, Cerezas de la Patagonia, Remolachas del Medio Oriente y Bergamotas de Calabria</li>
<li>
<strong>Marca:</strong> Aquí &amp; Ahora</li>
<li>
<strong>Uso sugerido:</strong> aromatización de ambientes</li>
</ul><p>Disponible en Portal Zen Chile.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Fragrance Oil,Aceites,"Aqui & Ahora, aqui y ahora, armonía, aromas, aromaterapia, bienestar, decoracion, espiritualidad, hogar, limpieza energetica",true,MODELOS,Tomates del Mediterraneo,,,,,,,,'5520101,0.0,shopify,49,deny,manual,6367,7490,true,true,,,,,'7798344778800,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceites-Familia.jpg?v=1755538692,1,Aceites Aromáticos Huerta Organica - Aqui&Ahora.,false,Aceites Aromáticos Huerta Organica - Aquí & Ahora | Portal Zen,"Aporta atmósfera y calidez a tus espacios con notas de rosas, notas florales. Contenido: 10 ml. Descúbrelo en Portal Zen.",5847.0,,,,,,,,,,,,,,,,,,,marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Tomate.jpg?v=1755538692,kg,,2023,true,,,active
aceites-aromaticos-huerta-organica-aqui-y-ahora,,,,,,,,,Cerezas de la Patagonia,,,,,,,,'5520102,0.0,shopify,36,deny,manual,6367,7490,true,true,,,,,'7798344778787,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Bergamota.jpg?v=1755538692,2,Aceites Aromáticos Huerta Organica - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Cereza.jpg?v=1755538692,kg,,2023,,,,
aceites-aromaticos-huerta-organica-aqui-y-ahora,,,,,,,,,Remolachas del Medio Oriente,,,,,,,,'5520103,0.0,shopify,47,deny,manual,6367,7490,true,true,,,,,'7798344778770,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Cereza.jpg?v=1755538692,3,Aceites Aromáticos Huerta Organica - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Remolacha.jpg?v=1755538692,kg,,2023,,,,
aceites-aromaticos-huerta-organica-aqui-y-ahora,,,,,,,,,Bergamotas de Calabria,,,,,,,,'5520104,0.0,shopify,39,deny,manual,6367,7490,true,true,,,,,'7798344778794,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Remolacha.jpg?v=1755538692,4,Aceites Aromáticos Huerta Organica - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Huerta-Aceite-Bergamota.jpg?v=1755538692,kg,,2023,,,,
